Year,Epiweek,Consweek,Attentions,Temperature,Rainfall,BCSMASS,DMSSMASS,DUSMASS25,SO4SMASS,SSSMASS25,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Rainfall_1,Rainfall_2,Rainfall_3,Rainfall_4,BCSMASS_1,BCSMASS_2,BCSMASS_3,BCSMASS_4,DMSSMASS_1,DMSSMASS_2,DMSSMASS_3,DMSSMASS_4,DUSMASS25_1,DUSMASS25_2,DUSMASS25_3,DUSMASS25_4,SO4SMASS_1,SO4SMASS_2,SO4SMASS_3,SO4SMASS_4,SSSMASS25_1,SSSMASS25_2,SSSMASS25_3,SSSMASS25_4
2010,33,85,586,16.79,167.28,0.41,0,0.5,1.04,0.17,17.12,16.91,16.52,16.94,130.57,143.77,144.35,99.55,0.42,0.36,0.33,0.34,0.01,0,0.01,0,0.57,0.42,0.53,0.41,0.91,0.93,1.03,0.92,0.18,0.15,0.45,0.27
2010,34,86,598,16.78,202.74,0.62,0.01,0.68,1.3,0.34,16.79,17.12,16.91,16.52,167.28,130.57,143.77,144.35,0.41,0.42,0.36,0.33,0,0.01,0,0.01,0.5,0.57,0.42,0.53,1.04,0.91,0.93,1.03,0.17,0.18,0.15,0.45
2010,35,87,596,16.19,155.57,0.36,0.01,0.66,1,0.33,16.78,16.79,17.12,16.91,202.74,167.28,130.57,143.77,0.62,0.41,0.42,0.36,0.01,0,0.01,0,0.68,0.5,0.57,0.42,1.3,1.04,0.91,0.93,0.34,0.17,0.18,0.15
2010,36,88,618,16.74,190.22,0.38,0,0.78,1.12,0.17,16.19,16.78,16.79,17.12,155.57,202.74,167.28,130.57,0.36,0.62,0.41,0.42,0.01,0.01,0,0.01,0.66,0.68,0.5,0.57,1,1.3,1.04,0.91,0.33,0.34,0.17,0.18
2010,37,89,574,16.67,240.79,0.43,0.01,0.26,1.72,0.42,16.74,16.19,16.78,16.79,190.22,155.57,202.74,167.28,0.38,0.36,0.62,0.41,0,0.01,0.01,0,0.78,0.66,0.68,0.5,1.12,1,1.3,1.04,0.17,0.33,0.34,0.17
2010,38,90,571,16.05,214.4,0.39,0,0.15,1.3,0.13,16.67,16.74,16.19,16.78,240.79,190.22,155.57,202.74,0.43,0.38,0.36,0.62,0.01,0,0.01,0.01,0.26,0.78,0.66,0.68,1.72,1.12,1,1.3,0.42,0.17,0.33,0.34
2010,39,91,481,15.72,266.13,0.33,0,0.15,2.07,0.39,16.05,16.67,16.74,16.19,214.4,240.79,190.22,155.57,0.39,0.43,0.38,0.36,0,0.01,0,0.01,0.15,0.26,0.78,0.66,1.3,1.72,1.12,1,0.13,0.42,0.17,0.33
2010,40,92,438,16.38,248.8,0.3,0.01,0.13,1.22,0.28,15.72,16.05,16.67,16.74,266.13,214.4,240.79,190.22,0.33,0.39,0.43,0.38,0,0,0.01,0,0.15,0.15,0.26,0.78,2.07,1.3,1.72,1.12,0.39,0.13,0.42,0.17
2010,41,93,513,17.1,86.9,0.45,0,0.43,0.97,0.4,16.38,15.72,16.05,16.67,248.8,266.13,214.4,240.79,0.3,0.33,0.39,0.43,0.01,0,0,0.01,0.13,0.15,0.15,0.26,1.22,2.07,1.3,1.72,0.28,0.39,0.13,0.42
2010,42,94,477,16.02,216.33,0.38,0.01,0.16,1.2,0.38,17.1,16.38,15.72,16.05,86.9,248.8,266.13,214.4,0.45,0.3,0.33,0.39,0,0.01,0,0,0.43,0.13,0.15,0.15,0.97,1.22,2.07,1.3,0.4,0.28,0.39,0.13
2010,43,95,483,16.11,265.53,0.34,0.02,0.12,1.11,0.96,16.02,17.1,16.38,15.72,216.33,86.9,248.8,266.13,0.38,0.45,0.3,0.33,0.01,0,0.01,0,0.16,0.43,0.13,0.15,1.2,0.97,1.22,2.07,0.38,0.4,0.28,0.39
2010,44,96,383,16.04,211.72,0.27,0.02,0.17,0.93,0.33,16.11,16.02,17.1,16.38,265.53,216.33,86.9,248.8,0.34,0.38,0.45,0.3,0.02,0.01,0,0.01,0.12,0.16,0.43,0.13,1.11,1.2,0.97,1.22,0.96,0.38,0.4,0.28
2010,45,97,379,15.86,235.18,0.32,0.01,0.12,1.08,0.34,16.04,16.11,16.02,17.1,211.72,265.53,216.33,86.9,0.27,0.34,0.38,0.45,0.02,0.02,0.01,0,0.17,0.12,0.16,0.43,0.93,1.11,1.2,0.97,0.33,0.96,0.38,0.4
2010,46,98,371,15.57,187.28,0.32,0.02,0.09,0.96,0.34,15.86,16.04,16.11,16.02,235.18,211.72,265.53,216.33,0.32,0.27,0.34,0.38,0.01,0.02,0.02,0.01,0.12,0.17,0.12,0.16,1.08,0.93,1.11,1.2,0.34,0.33,0.96,0.38
2010,47,99,431,15.82,273.66,0.32,0.01,0.06,0.92,0.99,15.57,15.86,16.04,16.11,187.28,235.18,211.72,265.53,0.32,0.32,0.27,0.34,0.02,0.01,0.02,0.02,0.09,0.12,0.17,0.12,0.96,1.08,0.93,1.11,0.34,0.34,0.33,0.96
2010,48,100,388,15.86,258.85,0.32,0.02,0.16,0.95,0.35,15.82,15.57,15.86,16.04,273.66,187.28,235.18,211.72,0.32,0.32,0.32,0.27,0.01,0.02,0.01,0.02,0.06,0.09,0.12,0.17,0.92,0.96,1.08,0.93,0.99,0.34,0.34,0.33
2010,49,101,338,16.41,139.85,0.39,0,0.16,1.12,0.61,15.86,15.82,15.57,15.86,258.85,273.66,187.28,235.18,0.32,0.32,0.32,0.32,0.02,0.01,0.02,0.01,0.16,0.06,0.09,0.12,0.95,0.92,0.96,1.08,0.35,0.99,0.34,0.34
2010,50,102,467,15.92,152.23,0.32,0.01,0.14,1.17,0.76,16.41,15.86,15.82,15.57,139.85,258.85,273.66,187.28,0.39,0.32,0.32,0.32,0,0.02,0.01,0.02,0.16,0.16,0.06,0.09,1.12,0.95,0.92,0.96,0.61,0.35,0.99,0.34
2010,51,103,500,15.52,50.2,0.29,0,0.06,1.01,0.61,15.92,16.41,15.86,15.82,152.23,139.85,258.85,273.66,0.32,0.39,0.32,0.32,0.01,0,0.02,0.01,0.14,0.16,0.16,0.06,1.17,1.12,0.95,0.92,0.76,0.61,0.35,0.99
2010,52,104,544,16.89,61.13,0.33,0,0.05,0.93,0.86,15.52,15.92,16.41,15.86,50.2,152.23,139.85,258.85,0.29,0.32,0.39,0.32,0,0.01,0,0.02,0.06,0.14,0.16,0.16,1.01,1.17,1.12,0.95,0.61,0.76,0.61,0.35
2011,1,105,503,15.87,94.41,0.32,0,0.07,1.29,0.84,16.89,15.52,15.92,16.41,61.13,50.2,152.23,139.85,0.33,0.29,0.32,0.39,0,0,0.01,0,0.05,0.06,0.14,0.16,0.93,1.01,1.17,1.12,0.86,0.61,0.76,0.61
2011,2,106,533,16.52,63.37,0.35,0,0.15,1.36,3.1,15.87,16.89,15.52,15.92,94.41,61.13,50.2,152.23,0.32,0.33,0.29,0.32,0,0,0,0.01,0.07,0.05,0.06,0.14,1.29,0.93,1.01,1.17,0.84,0.86,0.61,0.76
2011,3,107,418,17.06,122.85,0.4,0,0.27,1.44,2.05,16.52,15.87,16.89,15.52,63.37,94.41,61.13,50.2,0.35,0.32,0.33,0.29,0,0,0,0,0.15,0.07,0.05,0.06,1.36,1.29,0.93,1.01,3.1,0.84,0.86,0.61
2011,4,108,416,16.34,91.71,0.47,0,0.17,1.93,1.62,17.06,16.52,15.87,16.89,122.85,63.37,94.41,61.13,0.4,0.35,0.32,0.33,0,0,0,0,0.27,0.15,0.07,0.05,1.44,1.36,1.29,0.93,2.05,3.1,0.84,0.86
2011,5,109,332,16.8,76.15,0.46,0,0.12,1.72,2.26,16.34,17.06,16.52,15.87,91.71,122.85,63.37,94.41,0.47,0.4,0.35,0.32,0,0,0,0,0.17,0.27,0.15,0.07,1.93,1.44,1.36,1.29,1.62,2.05,3.1,0.84
2011,6,110,387,16.2,135.62,0.37,0,0.13,1.71,1.19,16.8,16.34,17.06,16.52,76.15,91.71,122.85,63.37,0.46,0.47,0.4,0.35,0,0,0,0,0.12,0.17,0.27,0.15,1.72,1.93,1.44,1.36,2.26,1.62,2.05,3.1
2011,7,111,504,16.25,362.96,0.44,0,0.23,1.75,1.25,16.2,16.8,16.34,17.06,135.62,76.15,91.71,122.85,0.37,0.46,0.47,0.4,0,0,0,0,0.13,0.12,0.17,0.27,1.71,1.72,1.93,1.44,1.19,2.26,1.62,2.05
2011,8,112,536,16.49,149.11,0.59,0,0.3,1.9,1.54,16.25,16.2,16.8,16.34,362.96,135.62,76.15,91.71,0.44,0.37,0.46,0.47,0,0,0,0,0.23,0.13,0.12,0.17,1.75,1.71,1.72,1.93,1.25,1.19,2.26,1.62
2011,9,113,540,16.15,206.71,0.32,0,0.26,1.07,1.46,16.49,16.25,16.2,16.8,149.11,362.96,135.62,76.15,0.59,0.44,0.37,0.46,0,0,0,0,0.3,0.23,0.13,0.12,1.9,1.75,1.71,1.72,1.54,1.25,1.19,2.26
2011,10,114,648,15.9,159.76,0.44,0,0.5,1.26,1.19,16.15,16.49,16.25,16.2,206.71,149.11,362.96,135.62,0.32,0.59,0.44,0.37,0,0,0,0,0.26,0.3,0.23,0.13,1.07,1.9,1.75,1.71,1.46,1.54,1.25,1.19
2011,11,115,592,16.84,113.08,0.65,0,0.27,1.71,2.97,15.9,16.15,16.49,16.25,159.76,206.71,149.11,362.96,0.44,0.32,0.59,0.44,0,0,0,0,0.5,0.26,0.3,0.23,1.26,1.07,1.9,1.75,1.19,1.46,1.54,1.25
2011,12,116,495,16.36,328.11,0.36,0,0.35,1.03,0.98,16.84,15.9,16.15,16.49,113.08,159.76,206.71,149.11,0.65,0.44,0.32,0.59,0,0,0,0,0.27,0.5,0.26,0.3,1.71,1.26,1.07,1.9,2.97,1.19,1.46,1.54
2011,13,117,633,17.33,75.36,0.41,0,1.74,1.25,1.88,16.36,16.84,15.9,16.15,328.11,113.08,159.76,206.71,0.36,0.65,0.44,0.32,0,0,0,0,0.35,0.27,0.5,0.26,1.03,1.71,1.26,1.07,0.98,2.97,1.19,1.46
2011,14,118,564,16.55,246.21,0.4,0,1.52,1.43,2.14,17.33,16.36,16.84,15.9,75.36,328.11,113.08,159.76,0.41,0.36,0.65,0.44,0,0,0,0,1.74,0.35,0.27,0.5,1.25,1.03,1.71,1.26,1.88,0.98,2.97,1.19
2011,15,119,589,16.18,262.36,0.35,0,1.72,1.39,0.5,16.55,17.33,16.36,16.84,246.21,75.36,328.11,113.08,0.4,0.41,0.36,0.65,0,0,0,0,1.52,1.74,0.35,0.27,1.43,1.25,1.03,1.71,2.14,1.88,0.98,2.97
2011,16,120,486,15.9,214.42,0.38,0,3.53,1.18,0.54,16.18,16.55,17.33,16.36,262.36,246.21,75.36,328.11,0.35,0.4,0.41,0.36,0,0,0,0,1.72,1.52,1.74,0.35,1.39,1.43,1.25,1.03,0.5,2.14,1.88,0.98
2011,17,121,585,16.78,290.33,0.35,0,0.88,1.29,0.71,15.9,16.18,16.55,17.33,214.42,262.36,246.21,75.36,0.38,0.35,0.4,0.41,0,0,0,0,3.53,1.72,1.52,1.74,1.18,1.39,1.43,1.25,0.54,0.5,2.14,1.88
2011,18,122,545,17.46,153.14,0.31,0,0.22,1.17,0.7,16.78,15.9,16.18,16.55,290.33,214.42,262.36,246.21,0.35,0.38,0.35,0.4,0,0,0,0,0.88,3.53,1.72,1.52,1.29,1.18,1.39,1.43,0.71,0.54,0.5,2.14
2011,19,123,606,17.42,246.11,0.32,0,0.36,1.4,0.85,17.46,16.78,15.9,16.18,153.14,290.33,214.42,262.36,0.31,0.35,0.38,0.35,0,0,0,0,0.22,0.88,3.53,1.72,1.17,1.29,1.18,1.39,0.7,0.71,0.54,0.5
2011,20,124,644,16.59,148.43,0.35,0.01,0.35,0.84,0.35,17.42,17.46,16.78,15.9,246.11,153.14,290.33,214.42,0.32,0.31,0.35,0.38,0,0,0,0,0.36,0.22,0.88,3.53,1.4,1.17,1.29,1.18,0.85,0.7,0.71,0.54
2011,21,125,616,17.05,147.58,0.34,0,0.59,0.96,0.23,16.59,17.42,17.46,16.78,148.43,246.11,153.14,290.33,0.35,0.32,0.31,0.35,0.01,0,0,0,0.35,0.36,0.22,0.88,0.84,1.4,1.17,1.29,0.35,0.85,0.7,0.71
2011,22,126,578,16.91,214.69,0.32,0.01,0.29,1.17,0.16,17.05,16.59,17.42,17.46,147.58,148.43,246.11,153.14,0.34,0.35,0.32,0.31,0,0.01,0,0,0.59,0.35,0.36,0.22,0.96,0.84,1.4,1.17,0.23,0.35,0.85,0.7
2011,23,127,544,17.25,150.96,0.35,0,0.42,1.14,0.4,16.91,17.05,16.59,17.42,214.69,147.58,148.43,246.11,0.32,0.34,0.35,0.32,0.01,0,0.01,0,0.29,0.59,0.35,0.36,1.17,0.96,0.84,1.4,0.16,0.23,0.35,0.85
2011,24,128,638,17.21,54.76,0.32,0,0.55,0.71,0.71,17.25,16.91,17.05,16.59,150.96,214.69,147.58,148.43,0.35,0.32,0.34,0.35,0,0.01,0,0.01,0.42,0.29,0.59,0.35,1.14,1.17,0.96,0.84,0.4,0.16,0.23,0.35
2011,25,129,596,17.07,101.64,0.3,0,0.74,0.8,0.43,17.21,17.25,16.91,17.05,54.76,150.96,214.69,147.58,0.32,0.35,0.32,0.34,0,0,0.01,0,0.55,0.42,0.29,0.59,0.71,1.14,1.17,0.96,0.71,0.4,0.16,0.23
2011,26,130,560,16.7,125.71,0.3,0,2.09,0.89,0.54,17.07,17.21,17.25,16.91,101.64,54.76,150.96,214.69,0.3,0.32,0.35,0.32,0,0,0,0.01,0.74,0.55,0.42,0.29,0.8,0.71,1.14,1.17,0.43,0.71,0.4,0.16
2011,27,131,488,17.08,50.27,0.32,0.01,1.21,0.81,0.46,16.7,17.07,17.21,17.25,125.71,101.64,54.76,150.96,0.3,0.3,0.32,0.35,0,0,0,0,2.09,0.74,0.55,0.42,0.89,0.8,0.71,1.14,0.54,0.43,0.71,0.4
2011,28,132,529,16.36,117.73,0.3,0.02,0.97,0.88,0.45,17.08,16.7,17.07,17.21,50.27,125.71,101.64,54.76,0.32,0.3,0.3,0.32,0.01,0,0,0,1.21,2.09,0.74,0.55,0.81,0.89,0.8,0.71,0.46,0.54,0.43,0.71
2011,29,133,450,17.06,33.37,0.3,0,2.21,0.75,0.75,16.36,17.08,16.7,17.07,117.73,50.27,125.71,101.64,0.3,0.32,0.3,0.3,0.02,0.01,0,0,0.97,1.21,2.09,0.74,0.88,0.81,0.89,0.8,0.45,0.46,0.54,0.43
2011,30,134,479,16.36,90.3,0.33,0.01,0.93,0.83,0.76,17.06,16.36,17.08,16.7,33.37,117.73,50.27,125.71,0.3,0.3,0.32,0.3,0,0.02,0.01,0,2.21,0.97,1.21,2.09,0.75,0.88,0.81,0.89,0.75,0.45,0.46,0.54
2011,31,135,390,17.13,164.72,0.36,0,0.98,1.26,0.47,16.36,17.06,16.36,17.08,90.3,33.37,117.73,50.27,0.33,0.3,0.3,0.32,0.01,0,0.02,0.01,0.93,2.21,0.97,1.21,0.83,0.75,0.88,0.81,0.76,0.75,0.45,0.46
2011,32,136,455,17.2,55.11,0.41,0,1.11,0.71,0.64,17.13,16.36,17.06,16.36,164.72,90.3,33.37,117.73,0.36,0.33,0.3,0.3,0,0.01,0,0.02,0.98,0.93,2.21,0.97,1.26,0.83,0.75,0.88,0.47,0.76,0.75,0.45
2011,33,137,339,16.51,120.93,0.35,0,0.94,1.03,0.25,17.2,17.13,16.36,17.06,55.11,164.72,90.3,33.37,0.41,0.36,0.33,0.3,0,0,0.01,0,1.11,0.98,0.93,2.21,0.71,1.26,0.83,0.75,0.64,0.47,0.76,0.75
2011,34,138,368,16.6,183.05,0.34,0,1.13,1.23,0.38,16.51,17.2,17.13,16.36,120.93,55.11,164.72,90.3,0.35,0.41,0.36,0.33,0,0,0,0.01,0.94,1.11,0.98,0.93,1.03,0.71,1.26,0.83,0.25,0.64,0.47,0.76
2011,35,139,435,17.05,62.13,0.44,0,0.54,1.06,0.75,16.6,16.51,17.2,17.13,183.05,120.93,55.11,164.72,0.34,0.35,0.41,0.36,0,0,0,0,1.13,0.94,1.11,0.98,1.23,1.03,0.71,1.26,0.38,0.25,0.64,0.47
2011,36,140,423,16.7,84.44,0.42,0,0.4,1.06,0.47,17.05,16.6,16.51,17.2,62.13,183.05,120.93,55.11,0.44,0.34,0.35,0.41,0,0,0,0,0.54,1.13,0.94,1.11,1.06,1.23,1.03,0.71,0.75,0.38,0.25,0.64
2011,37,141,437,16.78,139.21,0.36,0,0.44,0.95,0.27,16.7,17.05,16.6,16.51,84.44,62.13,183.05,120.93,0.42,0.44,0.34,0.35,0,0,0,0,0.4,0.54,1.13,0.94,1.06,1.06,1.23,1.03,0.47,0.75,0.38,0.25
2011,38,142,414,16.78,149.38,0.35,0,0.65,1.27,0.66,16.78,16.7,17.05,16.6,139.21,84.44,62.13,183.05,0.36,0.42,0.44,0.34,0,0,0,0,0.44,0.4,0.54,1.13,0.95,1.06,1.06,1.23,0.27,0.47,0.75,0.38
2011,39,143,413,17.07,134.97,0.4,0,0.38,1.22,0.52,16.78,16.78,16.7,17.05,149.38,139.21,84.44,62.13,0.35,0.36,0.42,0.44,0,0,0,0,0.65,0.44,0.4,0.54,1.27,0.95,1.06,1.06,0.66,0.27,0.47,0.75
2011,40,144,355,16.49,219.75,0.36,0.01,0.13,1.09,0.51,17.07,16.78,16.78,16.7,134.97,149.38,139.21,84.44,0.4,0.35,0.36,0.42,0,0,0,0,0.38,0.65,0.44,0.4,1.22,1.27,0.95,1.06,0.52,0.66,0.27,0.47
2011,41,145,392,16.03,225.52,0.31,0.02,0.47,1.1,0.52,16.49,17.07,16.78,16.78,219.75,134.97,149.38,139.21,0.36,0.4,0.35,0.36,0.01,0,0,0,0.13,0.38,0.65,0.44,1.09,1.22,1.27,0.95,0.51,0.52,0.66,0.27
2011,42,146,366,14.83,152.62,0.26,0.01,0.31,0.75,0.25,16.03,16.49,17.07,16.78,225.52,219.75,134.97,149.38,0.31,0.36,0.4,0.35,0.02,0.01,0,0,0.47,0.13,0.38,0.65,1.1,1.09,1.22,1.27,0.52,0.51,0.52,0.66
2011,43,147,330,16.16,193.62,0.37,0.01,0.25,1.11,0.41,14.83,16.03,16.49,17.07,152.62,225.52,219.75,134.97,0.26,0.31,0.36,0.4,0.01,0.02,0.01,0,0.31,0.47,0.13,0.38,0.75,1.1,1.09,1.22,0.25,0.52,0.51,0.52
2011,44,148,319,16.48,209.72,0.4,0.01,0.27,1.65,0.39,16.16,14.83,16.03,16.49,193.62,152.62,225.52,219.75,0.37,0.26,0.31,0.36,0.01,0.01,0.02,0.01,0.25,0.31,0.47,0.13,1.11,0.75,1.1,1.09,0.41,0.25,0.52,0.51
2011,45,149,330,16.15,332.49,0.33,0.01,0.34,1.09,0.35,16.48,16.16,14.83,16.03,209.72,193.62,152.62,225.52,0.4,0.37,0.26,0.31,0.01,0.01,0.01,0.02,0.27,0.25,0.31,0.47,1.65,1.11,0.75,1.1,0.39,0.41,0.25,0.52
2011,46,150,334,15.68,215.19,0.35,0.01,0.44,0.99,0.38,16.15,16.48,16.16,14.83,332.49,209.72,193.62,152.62,0.33,0.4,0.37,0.26,0.01,0.01,0.01,0.01,0.34,0.27,0.25,0.31,1.09,1.65,1.11,0.75,0.35,0.39,0.41,0.25
2011,47,151,381,15.84,245.86,0.34,0.01,0.16,0.95,0.69,15.68,16.15,16.48,16.16,215.19,332.49,209.72,193.62,0.35,0.33,0.4,0.37,0.01,0.01,0.01,0.01,0.44,0.34,0.27,0.25,0.99,1.09,1.65,1.11,0.38,0.35,0.39,0.41
2011,48,152,392,15.99,229.84,0.35,0.01,0.28,1.02,0.48,15.84,15.68,16.15,16.48,245.86,215.19,332.49,209.72,0.34,0.35,0.33,0.4,0.01,0.01,0.01,0.01,0.16,0.44,0.34,0.27,0.95,0.99,1.09,1.65,0.69,0.38,0.35,0.39
2011,49,153,425,15.81,124.19,0.34,0.01,0.23,1.18,0.63,15.99,15.84,15.68,16.15,229.84,245.86,215.19,332.49,0.35,0.34,0.35,0.33,0.01,0.01,0.01,0.01,0.28,0.16,0.44,0.34,1.02,0.95,0.99,1.09,0.48,0.69,0.38,0.35
2011,50,154,487,15.95,165.7,0.36,0.01,0.5,0.88,0.64,15.81,15.99,15.84,15.68,124.19,229.84,245.86,215.19,0.34,0.35,0.34,0.35,0.01,0.01,0.01,0.01,0.23,0.28,0.16,0.44,1.18,1.02,0.95,0.99,0.63,0.48,0.69,0.38
2011,51,155,482,16.89,165.38,0.33,0.01,0.24,0.68,0.92,15.95,15.81,15.99,15.84,165.7,124.19,229.84,245.86,0.36,0.34,0.35,0.34,0.01,0.01,0.01,0.01,0.5,0.23,0.28,0.16,0.88,1.18,1.02,0.95,0.64,0.63,0.48,0.69
2011,52,156,576,17.09,101.38,0.38,0,0.17,1.05,1.14,16.89,15.95,15.81,15.99,165.38,165.7,124.19,229.84,0.33,0.36,0.34,0.35,0.01,0.01,0.01,0.01,0.24,0.5,0.23,0.28,0.68,0.88,1.18,1.02,0.92,0.64,0.63,0.48
2012,1,157,581,16.51,213.02,0.37,0,0.06,1.32,1.54,17.09,16.89,15.95,15.81,101.38,165.38,165.7,124.19,0.38,0.33,0.36,0.34,0,0.01,0.01,0.01,0.17,0.24,0.5,0.23,1.05,0.68,0.88,1.18,1.14,0.92,0.64,0.63
2012,2,158,615,16.96,33.06,0.35,0,0.35,1.07,1.56,16.51,17.09,16.89,15.95,213.02,101.38,165.38,165.7,0.37,0.38,0.33,0.36,0,0,0.01,0.01,0.06,0.17,0.24,0.5,1.32,1.05,0.68,0.88,1.54,1.14,0.92,0.64
2012,3,159,573,16.11,163.21,0.35,0,0.43,1.25,1.44,16.96,16.51,17.09,16.89,33.06,213.02,101.38,165.38,0.35,0.37,0.38,0.33,0,0,0,0.01,0.35,0.06,0.17,0.24,1.07,1.32,1.05,0.68,1.56,1.54,1.14,0.92
2012,4,160,577,16.31,179.7,0.38,0,0.27,1.22,1.41,16.11,16.96,16.51,17.09,163.21,33.06,213.02,101.38,0.35,0.35,0.37,0.38,0,0,0,0,0.43,0.35,0.06,0.17,1.25,1.07,1.32,1.05,1.44,1.56,1.54,1.14
2012,5,161,586,16.79,87.03,0.41,0,0.2,1.29,2.79,16.31,16.11,16.96,16.51,179.7,163.21,33.06,213.02,0.38,0.35,0.35,0.37,0,0,0,0,0.27,0.43,0.35,0.06,1.22,1.25,1.07,1.32,1.41,1.44,1.56,1.54
2012,6,162,545,16.35,152.38,0.41,0,0.31,1.35,1.57,16.79,16.31,16.11,16.96,87.03,179.7,163.21,33.06,0.41,0.38,0.35,0.35,0,0,0,0,0.2,0.27,0.43,0.35,1.29,1.22,1.25,1.07,2.79,1.41,1.44,1.56
2012,7,163,574,16.51,93.09,0.47,0,0.81,1.37,1.89,16.35,16.79,16.31,16.11,152.38,87.03,179.7,163.21,0.41,0.41,0.38,0.35,0,0,0,0,0.31,0.2,0.27,0.43,1.35,1.29,1.22,1.25,1.57,2.79,1.41,1.44
2012,8,164,536,16.43,56.09,0.74,0,0.48,1.95,3.03,16.51,16.35,16.79,16.31,93.09,152.38,87.03,179.7,0.47,0.41,0.41,0.38,0,0,0,0,0.81,0.31,0.2,0.27,1.37,1.35,1.29,1.22,1.89,1.57,2.79,1.41
2012,9,165,487,16.69,98.93,0.59,0,0.55,1.69,4.05,16.43,16.51,16.35,16.79,56.09,93.09,152.38,87.03,0.74,0.47,0.41,0.41,0,0,0,0,0.48,0.81,0.31,0.2,1.95,1.37,1.35,1.29,3.03,1.89,1.57,2.79
2012,10,166,509,16.57,107.03,0.59,0,2.66,1.71,2.64,16.69,16.43,16.51,16.35,98.93,56.09,93.09,152.38,0.59,0.74,0.47,0.41,0,0,0,0,0.55,0.48,0.81,0.31,1.69,1.95,1.37,1.35,4.05,3.03,1.89,1.57
2012,11,167,537,16.87,53.78,0.42,0,4.4,1.78,1,16.57,16.69,16.43,16.51,107.03,98.93,56.09,93.09,0.59,0.59,0.74,0.47,0,0,0,0,2.66,0.55,0.48,0.81,1.71,1.69,1.95,1.37,2.64,4.05,3.03,1.89
2012,12,168,446,16.15,262.88,0.38,0,4.27,1.52,1.3,16.87,16.57,16.69,16.43,53.78,107.03,98.93,56.09,0.42,0.59,0.59,0.74,0,0,0,0,4.4,2.66,0.55,0.48,1.78,1.71,1.69,1.95,1,2.64,4.05,3.03
2012,13,169,491,17.11,150.76,0.37,0,5.3,1.41,1.07,16.15,16.87,16.57,16.69,262.88,53.78,107.03,98.93,0.38,0.42,0.59,0.59,0,0,0,0,4.27,4.4,2.66,0.55,1.52,1.78,1.71,1.69,1.3,1,2.64,4.05
2012,14,170,503,17.04,218.49,0.38,0,2.96,1.2,0.86,17.11,16.15,16.87,16.57,150.76,262.88,53.78,107.03,0.37,0.38,0.42,0.59,0,0,0,0,5.3,4.27,4.4,2.66,1.41,1.52,1.78,1.71,1.07,1.3,1,2.64
2012,15,171,542,16,261.09,0.36,0,0.74,0.97,0.69,17.04,17.11,16.15,16.87,218.49,150.76,262.88,53.78,0.38,0.37,0.38,0.42,0,0,0,0,2.96,5.3,4.27,4.4,1.2,1.41,1.52,1.78,0.86,1.07,1.3,1
2012,16,172,496,16.49,149.43,0.35,0,0.22,2.45,0.57,16,17.04,17.11,16.15,261.09,218.49,150.76,262.88,0.36,0.38,0.37,0.38,0,0,0,0,0.74,2.96,5.3,4.27,0.97,1.2,1.41,1.52,0.69,0.86,1.07,1.3
2012,17,173,585,16.9,188.6,0.32,0,0.47,1.15,0.47,16.49,16,17.04,17.11,149.43,261.09,218.49,150.76,0.35,0.36,0.38,0.37,0,0,0,0,0.22,0.74,2.96,5.3,2.45,0.97,1.2,1.41,0.57,0.69,0.86,1.07
2012,18,174,444,16.99,206.75,0.32,0,0.3,1.03,0.41,16.9,16.49,16,17.04,188.6,149.43,261.09,218.49,0.32,0.35,0.36,0.38,0,0,0,0,0.47,0.22,0.74,2.96,1.15,2.45,0.97,1.2,0.47,0.57,0.69,0.86
2012,19,175,477,16.8,253.02,0.34,0,0.21,1.24,0.13,16.99,16.9,16.49,16,206.75,188.6,149.43,261.09,0.32,0.32,0.35,0.36,0,0,0,0,0.3,0.47,0.22,0.74,1.03,1.15,2.45,0.97,0.41,0.47,0.57,0.69
2012,20,176,617,16.74,139.06,0.38,0,2.68,0.95,0.68,16.8,16.99,16.9,16.49,253.02,206.75,188.6,149.43,0.34,0.32,0.32,0.35,0,0,0,0,0.21,0.3,0.47,0.22,1.24,1.03,1.15,2.45,0.13,0.41,0.47,0.57
2012,21,177,665,16.88,136.78,0.37,0,0.68,0.97,0.46,16.74,16.8,16.99,16.9,139.06,253.02,206.75,188.6,0.38,0.34,0.32,0.32,0,0,0,0,2.68,0.21,0.3,0.47,0.95,1.24,1.03,1.15,0.68,0.13,0.41,0.47
2012,22,178,612,17.72,23.67,0.34,0,1.04,0.9,0.5,16.88,16.74,16.8,16.99,136.78,139.06,253.02,206.75,0.37,0.38,0.34,0.32,0,0,0,0,0.68,2.68,0.21,0.3,0.97,0.95,1.24,1.03,0.46,0.68,0.13,0.41
2012,23,179,653,17.63,49.27,0.34,0,2.14,0.82,0.7,17.72,16.88,16.74,16.8,23.67,136.78,139.06,253.02,0.34,0.37,0.38,0.34,0,0,0,0,1.04,0.68,2.68,0.21,0.9,0.97,0.95,1.24,0.5,0.46,0.68,0.13
2012,24,180,575,17.15,112.44,0.31,0,0.85,0.99,0.5,17.63,17.72,16.88,16.74,49.27,23.67,136.78,139.06,0.34,0.34,0.37,0.38,0,0,0,0,2.14,1.04,0.68,2.68,0.82,0.9,0.97,0.95,0.7,0.5,0.46,0.68
